partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,会计在学，卷起来！,,会计在学，卷起来！,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,-1,0.40629783111488704,0.40629783111488704,0.3625363748381665,0.23116579404694648,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,班长起立，老师好,,班长起立，老师好,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.4076640175785195,0.4076640175785195,0.29786768628459565,0.29446829613688486,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,只要你是计算机专业，数据库一定要学好,,只要你是计算机专业，数据库一定要学好,1,0,7,0,0,1.0,1.0,0.0,1.0,0.14285714285714285,1,0.4079957837995321,0.36192205855958404,0.23008215764088394,0.4079957837995321,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,前面那个声音像孙悟空的笑死了,,前面那个声音像孙悟空的笑死了,1,0,7,0,0,1.0,1.0,0.0,1.0,0.14285714285714285,-1,0.4103019447480095,0.4103019447480095,0.186318338674291,0.40337971657769944,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,兄弟们，别卷了，歇会吧！,,兄弟们，别卷了，歇会吧！,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,-1,0.41053592784877563,0.41053592784877563,0.358475566737047,0.23098850541417743,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,大师兄也来讲mysql,,大师兄也来讲mysql,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4108009795873709,0.3940210682807621,0.4108009795873709,0.19517795213186703,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,2023-10-31  mysql，启动!,,20231031mysql，启动!,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0,0.41518924842379124,0.3837989224870884,0.41518924842379124,0.20101182908912033,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这不是讲鸿蒙开发和web的大佬吗,,这不是讲鸿蒙开发和web的大佬吗,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4175562904892428,0.4175562904892428,0.40362790197465187,0.1788158075361054,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,王杰的小摩托打卡,,王杰的小摩托打卡,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41929833402691175,0.40406617841364456,0.41929833402691175,0.1766354875594438,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这声音好熟悉,,这声音好熟悉,1,0,3,0,0,1.0,1.0,0.0,1.0,0.3333333333333333,0,0.420253423579649,0.3053772160894442,0.420253423579649,0.27436936033090686,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,已经是高手了,,已经是高手了,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.42106175158809955,0.42106175158809955,0.40515719095105157,0.17378105746084896,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,为什么第一节课这么多人，后面就没人看了,,为什么第一节课这么多人，后面就没人看了,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.42124039565801963,0.42124039565801963,0.374107766138506,0.20465183820347443,负面,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,也是零帧起手好吧,,也是零帧起手好吧,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,-1,0.4238885404881201,0.4238885404881201,0.33581466863774007,0.2402967908741398,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,c++来了，有用不,,c来了，有用不,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.4242696410939006,0.3431056172542323,0.4242696410939006,0.2326247416518671,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,运维也得需要,,运维也得需要,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.425139676545668,0.425139676545668,0.40630028875661683,0.16856003469771527,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,只会数据库可以找什么工作,,只会数据库可以找什么工作,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,1,0.4272463555403183,0.2706682005658637,0.30208544389381803,0.4272463555403183,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,笑死了，声音,,笑死了，声音,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,-1,0.43044021560455387,0.43044021560455387,0.2447211274509679,0.32483865694447817,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,好像猴哥在讲课啊,,好像猴哥在讲课啊,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4308429559748325,0.4308429559748325,0.4086281549637397,0.16052888906142776,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,数据库里面的知识以及zenmoxye,,数据库里面的知识以及zenmoxye,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4327202679308565,0.4327202679308565,0.37971491929802376,0.18756481277111967,负面,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,警示配音，不要模仿不然会很搞笑哟。请勿模仿。,,警示配音，不要模仿不然会很搞笑哟。请勿模仿。,1,0,14,0,0,1.0,1.0,0.0,1.0,0.07142857142857142,-1,0.43370441208083355,0.43370441208083355,0.29207072361721176,0.2742248643019547,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,21级物联网技术应用16打卡！,,21级物联网技术应用16打卡！,0,0,8,1,0,0.0,0.0,0.0,0.0,0.0,0,0.43451394729628495,0.22066251078987326,0.43451394729628495,0.3448235419138419,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这不是可爱的Pink老师吗？,,这不是可爱的Pink老师吗？,1,1,5,0,1,0.0,1.0,1.0,0.0,0.4,-1,0.4386554192197812,0.4386554192197812,0.36972795278290715,0.19161662799731163,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,大学SQL server2008也学过 mysql也学过,,大学SQLserver2008也学过mysql也学过,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.44053898286306875,0.44053898286306875,0.3455844382015916,0.2138765789353396,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,AI猴哥？,,AI猴哥？,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0,0.44059509463882046,0.43915862275951983,0.44059509463882046,0.12024628260165972,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,大家好，我叫叶李欣,,大家好，我叫叶李欣,1,0,6,0,0,1.0,1.0,0.0,1.0,0.16666666666666666,-1,0.4418725768177404,0.4418725768177404,0.3665537663117476,0.19157365687051192,负面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,哈哈哈哈，都是买东西送的碗呀,,哈哈哈哈，都是买东西送的碗呀,2,0,7,0,0,2.0,2.0,0.0,2.0,0.2857142857142857,1,0.44192393161116134,0.43455478292618394,0.12352128546265477,0.44192393161116134,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,从黑马Java过来的，换个学,,从黑马Java过来的，换个学,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.44353086098650024,0.3945032963161681,0.44353086098650024,0.1619658426973317,中性,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,世子之争，素来如此！,,世子之争，素来如此！,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0,0.4440742014120084,0.23407400111226584,0.4440742014120084,0.3218517974757258,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,早上八点，55人,,早上八点，55人,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4445198013489542,0.37909874344704314,0.4445198013489542,0.17638145520400275,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,2025 年的运营也要会 SQL 啦嘻嘻,,2025年的运营也要会SQL啦嘻嘻,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,-1,0.44486790247282915,0.44486790247282915,0.20515322298351008,0.3499788745436608,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,已经过亿了,,已经过亿了,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4454233336246388,0.2313511650505617,0.4454233336246388,0.32322550132479955,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,谁家好人学软解开发,,谁家好人学软解开发,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.4455825507728758,0.4455825507728758,0.27788552642801034,0.2765319227991138,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,学完C，Java，python。来学数据库,,学完C，Java，python。来学数据库,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.44607916561627764,0.44607916561627764,0.4138460276993606,0.1400748066843618,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,删库跑路在哪一篇,,删库跑路在哪一篇,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4464096251940395,0.4464096251940395,0.44252762326886946,0.11106275153709112,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,福建话是这么说的,,福建话是这么说的,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.44669988425387364,0.44669988425387364,0.4317988668600809,0.12150124888604551,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,65个人，要不要这么卷,,65个人，要不要这么卷,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.44777647516315666,0.37329418060663366,0.44777647516315666,0.1789293442302097,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,四大金刚，把大美人,,四大金刚，把大美人,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4478181338832537,0.3300020174633686,0.4478181338832537,0.22217984865337762,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,牛,,牛,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,0,0.44955796935917813,0.1388277366668295,0.44955796935917813,0.41161429397399246,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,成都理工大学迷人的大坏蛋打卡,,成都理工大学迷人的大坏蛋打卡,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.44965006329394813,0.44965006329394813,0.37136999471886656,0.17897994198718536,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,小城里的人打卡,,小城里的人打卡,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45040391311344374,0.30728293338054535,0.45040391311344374,0.24231315350601096,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,黑马出品，必属精品！,,黑马出品，必属精品！,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0,0.4504601853072673,0.16805403533189986,0.4504601853072673,0.3814857793608329,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,要的,,要的,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45064203222749405,0.42916614578557655,0.45064203222749405,0.12019182198692939,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,没接触过，来报道！,,没接触过，来报道！,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0,0.4515289073660583,0.2695284829992536,0.4515289073660583,0.27894260963468814,中性,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,这波贪了，应该到春晚再看,,这波贪了，应该到春晚再看,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4531285156530238,0.4531285156530238,0.41954650349086775,0.12732498085610833,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,bilibili职业技术学院研究生院计算机应用技术专业路过,,bilibili职业技术学院研究生院计算机应用技术专业路过,2,0,10,0,0,2.0,2.0,0.0,2.0,0.2,-1,0.45401831373911417,0.45401831373911417,0.27704714539068037,0.2689345408702055,负面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,省流：到底是打开了,,省流到底是打开了,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45442065204488696,0.4542310039573293,0.45442065204488696,0.09134834399778381,中性,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,石头啊这声音石头,,石头啊这声音石头,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4557576287335671,0.4232244138808954,0.4557576287335671,0.12101795738553764,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,找小鹏的工作,,找小鹏的工作,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4560145883143401,0.43950923725230995,0.4560145883143401,0.10447617443335003,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,2024年8.25日打卡，大家知道怎么领资料吗,,2024年8.25日打卡，大家知道怎么领资料吗,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4560161076778634,0.4560161076778634,0.3647712739244809,0.17921261839765568,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,计算机二级看这个有用吗？,,计算机二级看这个有用吗？,1,0,6,0,1,1.0,1.0,0.0,1.0,0.16666666666666666,-1,0.4561115759605642,0.4561115759605642,0.42118613843139724,0.12270228560803866,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,57个人？,,57个人？,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.4566402200267106,0.4566402200267106,0.45648500228032635,0.08687477769296305,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这个老师把 “的” 读 “哒”,,这个老师把的读哒,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4573496078648444,0.4573496078648444,0.3349029972613389,0.20774739487381677,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,打卡2025年11月19日10时10分,,打卡2025年11月19日10时10分,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4573842182645515,0.26284885419550735,0.4573842182645515,0.2797669275399411,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,有点像pink老师的声音,,有点像pink老师的声音,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.45755767477965514,0.45755767477965514,0.4214788523377275,0.12096347288261727,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,就可以毕业了,,就可以毕业了,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,1,0.4578925020134288,0.14804882176980946,0.39405867621676166,0.4578925020134288,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,黑马，我的衣食父母！,,黑马，我的衣食父母！,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0,0.45858631560111757,0.32529460124227816,0.45858631560111757,0.2161190831566043,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,牛逼,,牛逼,2,0,2,0,0,2.0,2.0,0.0,2.0,1.0,1,0.4596814694150827,0.3851517842631759,0.15516674632174146,0.4596814694150827,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,凌晨2点多了还有25人在卷,,凌晨2点多了还有25人在卷,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4603276899196599,0.4603276899196599,0.39021548339673484,0.1494568266836053,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,1-3年初级工资更高是吧,,13年初级工资更高是吧,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.46044087213676227,0.46044087213676227,0.4217509805103844,0.11780814735285328,负面,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,完美的黄金回旋,,完美的黄金回旋,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,-1,0.4606311570328494,0.4606311570328494,0.14987582606362063,0.3894930169035299,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,C也是可以连接数据库的,,C也是可以连接数据库的,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,-1,0.4609896027152843,0.4609896027152843,0.15603359417866602,0.38297680310604976,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,软件行业最伤人的俩字《本科》,,软件行业最伤人的俩字本科,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4611332415181065,0.4611332415181065,0.3388486396230927,0.20001811885880078,负面,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,我的笑点和道德在打架，哈哈哈哈,,我的笑点和道德在打架，哈哈哈哈,2,0,7,0,0,2.0,2.0,0.0,2.0,0.2857142857142857,-1,0.46146767664694244,0.46146767664694244,0.10332729019295497,0.43520503316010256,负面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,666，他家蓝色的碗跟我家的一模一样。,,666，他家蓝色的碗跟我家的一模一样。,2,0,9,0,0,2.0,2.0,0.0,2.0,0.2222222222222222,-1,0.46230125448225806,0.46230125448225806,0.12444969436724383,0.4132490511504981,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,高级炊事员,,高级炊事员,2,0,2,0,0,2.0,2.0,0.0,2.0,1.0,1,0.4627836280774471,0.15981669237121057,0.37739967955134224,0.4627836280774471,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,79个人在卷啊啊啊啊,,79个人在卷啊啊啊啊,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4628108185197146,0.3828223318338101,0.4628108185197146,0.1543668496464752,中性,负面
