partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label,manual_label,manual_override
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,只会数据库可以找什么工作,,只会数据库可以找什么工作,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,0,0.38654758032702935,0.2738684650842958,0.38654758032702935,0.33958395458867485,中性,中性,0.0,True
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,警示配音，不要模仿不然会很搞笑哟。请勿模仿。,,警示配音，不要模仿不然会很搞笑哟。请勿模仿。,1,0,14,0,0,1.0,1.0,0.0,1.0,0.07142857142857142,1,0.3870349184502053,0.2997876805258436,0.3131774010239511,0.3870349184502053,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大学生一枚这么多课，3个月也看不完,,大学生一枚这么多课，3个月也看不完,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.3913929539524563,0.3913929539524563,0.36175272679022835,0.24685431925731535,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,hnmz小朱计划10天学完，从删库到跑路，隔壁Java还有一百多集,,hnmz小朱计划10天学完，从删库到跑路，隔壁Java还有一百多集,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,1,0.39428107939100215,0.28809503809203024,0.31762388251696766,0.39428107939100215,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,你们好卷，两点了还有60个人,,你们好卷，两点了还有60个人,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3973196343312119,0.29121410582174806,0.3973196343312119,0.31146625984703996,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,不开玩笑 我再听孙悟空讲数据库,,不开玩笑我再听孙悟空讲数据库,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.3973653328455563,0.28142701322754704,0.3212076539268966,0.3973653328455563,正面,正面,1.0,True
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,正在喝水的赶紧吞下去或者别喝,,正在喝水的赶紧吞下去或者别喝,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3978754391264288,0.3655400025722063,0.3978754391264288,0.23658455830136488,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,嘿嘿，kali linux 启动，sqlmap启动,,嘿嘿，kalilinux启动，sqlmap启动,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.39887324737896857,0.25857843225022853,0.39887324737896857,0.34254832037080296,中性,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,至少数据库黑马还是能看的,,至少数据库黑马还是能看的,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3993545109356447,0.2779429022630402,0.3993545109356447,0.32270258680131503,中性,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2025 年的运营也要会 SQL 啦嘻嘻,,2025年的运营也要会SQL啦嘻嘻,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,0,0.4027439654657226,0.22942590043791206,0.4027439654657226,0.36783013409636517,中性,正面,1.0,True
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,笑死我了,,笑死我了,1,0,2,0,0,1.0,1.0,0.0,1.0,0.5,1,0.406700738590896,0.21333150048733548,0.3799677609217686,0.406700738590896,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,,Java第20期Day14小节数6165打卡内容系统学习了SQL中的InnoDBMyISAM和Memory引擎以及Linux下安装MySQL,2,1,22,0,0,1.0,2.0,1.0,1.0,0.13636363636363635,1,0.4080881445060134,0.2664943945177268,0.32541746097625973,0.4080881445060134,正面,中性,0.0,True
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,怎么不是臭蛋,,怎么不是臭蛋,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4082387588431496,0.3430587346695564,0.4082387588431496,0.24870250648729403,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,如果我们的数据库基础很扎实u,,如果我们的数据库基础很扎实u,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.40893149301527654,0.28019546375613813,0.40893149301527654,0.31087304322858533,中性,正面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,夺笋啊,,夺笋啊,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4117582385888429,0.4102715039739633,0.4117582385888429,0.17797025743719377,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,真卷啊,,真卷啊,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4117582385888429,0.4102715039739633,0.4117582385888429,0.17797025743719377,中性,负面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,兄弟和你心连心，你和兄弟玩脑筋,,兄弟和你心连心，你和兄弟玩脑筋,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41176265865659534,0.20233184390065,0.41176265865659534,0.3859054974427546,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,66啊200多个人,,66啊200多个人,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41183132603015427,0.3294032264938465,0.41183132603015427,0.25876544747599917,中性,负面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,世子之争，素来如此！,,世子之争，素来如此！,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,1,0.4126517811236226,0.217689913535268,0.36965830534110944,0.4126517811236226,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,成功并不难，因为很多人在路上就倒下了。,,成功并不难，因为很多人在路上就倒下了。,2,0,12,0,0,2.0,2.0,0.0,2.0,0.16666666666666666,0,0.41301728134680216,0.20837448732246455,0.41301728134680216,0.3786082313307334,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,四大金刚，把大美人,,四大金刚，把大美人,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41303886865746425,0.37850267671114596,0.41303886865746425,0.2084584546313899,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,兄弟们留点活路，别这么卷,,兄弟们留点活路，别这么卷,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.4133049854860977,0.24224624818447837,0.34444876632942395,0.4133049854860977,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,c++来了，有用不,,c来了，有用不,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.4133934443675464,0.3057971181997955,0.4133934443675464,0.280809437432658,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,陈建平不喜欢数据库,,陈建平不喜欢数据库,1,1,4,0,0,0.0,1.0,1.0,0.0,0.5,0,0.41353536582516176,0.2267479978021847,0.41353536582516176,0.35971663637265355,中性,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我在最后一集等待各位的到来,,我在最后一集等待各位的到来,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41425072526310824,0.3593903208132192,0.41425072526310824,0.2263589539236725,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,西交大zkq学MySql！,,西交大zkq学MySql！,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0,0.41463890896063954,0.32838361579330383,0.41463890896063954,0.25697747524605663,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,SQL是一门语言 全称结构化查询语言 是操作关系型数据库的一门语言 所有的关系型数据库软件都是基于SQL语言的,,SQL是一门语言全称结构化查询语言是操作关系型数据库的一门语言所有的关系型数据库软件都是基于SQL语言的,0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,1,0.4154259957415377,0.3082019878468095,0.27637201641165277,0.4154259957415377,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,65个人，要不要这么卷,,65个人，要不要这么卷,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41585175910290795,0.24244700374819927,0.41585175910290795,0.3417012371488929,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,老师像孙悟空声音,,老师像孙悟空声音,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4159093879804395,0.4159093879804395,0.28411528947918113,0.2999753225403794,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,15-30k是不是就是15k,,1530k是不是就是15k,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.41718730733095455,0.41718730733095455,0.4126661614792284,0.1701465311898171,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2倍速之后就是猴哥,,2倍速之后就是猴哥,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.41766348848683793,0.2281888819462843,0.41766348848683793,0.3541476295668777,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,当你们当你们看到这里时，我向治龙已经三刷了,,当你们当你们看到这里时，我向治龙已经三刷了,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,1,0.4195644355001152,0.32548713796999695,0.25494842652988775,0.4195644355001152,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,高级炊事员,,高级炊事员,2,0,2,0,0,2.0,2.0,0.0,2.0,1.0,1,0.41996588715081395,0.3696891006664534,0.21034501218273263,0.41996588715081395,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,没接触过，来报道！,,没接触过，来报道！,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0,0.42026166292339157,0.19561615459281026,0.42026166292339157,0.38412218248379826,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好像猴哥在讲课啊,,好像猴哥在讲课啊,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4207507188904708,0.2812074031388154,0.4207507188904708,0.29804187797071385,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,黑马真费了 在这是学习 上课不讲 让去哔哩哔哩看,,黑马真费了在这是学习上课不讲让去哔哩哔哩看,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.42254525201230747,0.42254525201230747,0.35813641117821843,0.21931833680947416,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,考研复试看这个可以吗,,考研复试看这个可以吗,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.42476594591375283,0.3279327854523273,0.42476594591375283,0.24730126863391994,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,啊伟啊伟,,啊伟啊伟,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4249713492443217,0.4249713492443217,0.3865289049595085,0.18849974579616985,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,研升专，冲,,研升专，冲,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,1,0.42515627258422656,0.23369286954546786,0.34115085787030563,0.42515627258422656,正面,正面,1.0,True
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,你知道半夜憋笑有多难吗？！,,你知道半夜憋笑有多难吗？！,0,1,8,1,1,-1.0,0.0,1.0,1.0,0.125,-1,0.4252398867020849,0.4252398867020849,0.19666297685053719,0.3780971364473779,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,就可以毕业了,,就可以毕业了,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,1,0.4253866243954484,0.3054028964518277,0.26921047915272384,0.4253866243954484,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,不败小强杨振来也,,不败小强杨振来也,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4267666295003345,0.36635075746539036,0.4267666295003345,0.20688261303427513,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,计算机二级看这个有用吗？,,计算机二级看这个有用吗？,1,0,6,0,1,1.0,1.0,0.0,1.0,0.16666666666666666,0,0.42728180135467303,0.40588357132317837,0.42728180135467303,0.1668346273221486,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,小韩学mysql数据库,,小韩学mysql数据库,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.42783443226157203,0.40459200231917997,0.42783443226157203,0.16757356541924792,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,早上八点，55人,,早上八点，55人,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4294287561336584,0.4294287561336584,0.37364914414960193,0.1969220997167397,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,黑马程序元,,黑马程序元,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,1,0.4317556971194771,0.19394181208355776,0.3743024907969651,0.4317556971194771,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,195集你说十天学玩啊,,195集你说十天学玩啊,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.43235309737425826,0.27438613682989477,0.43235309737425826,0.2932607657958469,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,会计在学，卷起来！,,会计在学，卷起来！,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0,0.43254469783418503,0.284461688508513,0.43254469783418503,0.282993613657302,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这不是可爱的Pink老师吗？,,这不是可爱的Pink老师吗？,1,1,5,0,1,0.0,1.0,1.0,0.0,0.4,-1,0.435428695750768,0.435428695750768,0.15574141903384484,0.4088298852153873,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,孙悟空孙悟空孙悟空孙悟空孙悟空孙悟空,,孙悟空孙悟空孙悟空孙悟空孙悟空孙悟空,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4363017973220363,0.20972767330692968,0.4363017973220363,0.353970529371034,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,"不好理解,知识点,精美动画图例,",,"不好理解,知识点,精美动画图例,",2,0,9,0,0,2.0,2.0,0.0,2.0,0.2222222222222222,0,0.43671071183855037,0.18868309758297613,0.43671071183855037,0.3746061905784735,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,任何东西基础才是关键 千变万化都离不开基本招式,,任何东西基础才是关键千变万化都离不开基本招式,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.43720380743808684,0.43720380743808684,0.4043893313676535,0.1584068611942597,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,算把，前端跟后端交接，中间数据库当API,,算把，前端跟后端交接，中间数据库当API,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,1,0.43830533412552714,0.39191456638965594,0.16978009948481698,0.43830533412552714,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,1.5倍有出现孙悟空,,1.5倍有出现孙悟空,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.43848455554432414,0.32327054968854063,0.43848455554432414,0.2382448947671353,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,精通数据库的应用就是要对数据库的细节要有很重要的一种moire你,,精通数据库的应用就是要对数据库的细节要有很重要的一种moire你,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,1,0.4386501450975224,0.31279374158008105,0.24855611332239644,0.4386501450975224,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,厦门市第三中学校来初一14班叶某某不实名开j,,厦门市第三中学校来初一14班叶某某不实名开j,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.43942660715596576,0.37319814815572105,0.43942660715596576,0.18737524468831313,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,财务转行到MySQL,,财务转行到MySQL,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.44187969154115975,0.426175101476106,0.44187969154115975,0.1319452069827342,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我靠82个人，这么卷,,我靠82个人，这么卷,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4437709550845566,0.25509541086109394,0.4437709550845566,0.30113363405434945,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这老师的声音好像孙悟空,,这老师的声音好像孙悟空,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.44473541740655054,0.44473541740655054,0.39326948272466655,0.16199509986878285,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,学了C学数据库可以吗,,学了C学数据库可以吗,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,1,0.4450958862767893,0.2604142942361451,0.2944898194870657,0.4450958862767893,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大一清明没事干，来学个SQL玩玩,,大一清明没事干，来学个SQL玩玩,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.44546846815524876,0.40795015921754024,0.44546846815524876,0.14658137262721097,中性,负面,,False
