partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label,manual_label,manual_override
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,潍坊职业学院吴兆从实名开卷，爱谁谁！,,潍坊职业学院吴兆从实名开卷，爱谁谁！,1,0,11,1,0,1.0,1.0,0.0,1.0,0.09090909090909091,0,0.518273327546538,0.12106596529756346,0.518273327546538,0.36066070715589854,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,优化会有有个深刻人士’,,优化会有有个深刻人士,1,0,7,0,0,1.0,1.0,0.0,1.0,0.14285714285714285,0,0.6827380364262394,0.17314719710974213,0.6827380364262394,0.14411476646401852,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这头发认真的吗,,这头发认真的吗,2,0,2,0,0,2.0,2.0,0.0,2.0,1.0,1,0.4842816128193232,0.03702657148510366,0.47869181569557306,0.4842816128193232,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大家好，我叫叶李欣,,大家好，我叫叶李欣,1,0,6,0,0,1.0,1.0,0.0,1.0,0.16666666666666666,0,0.6731803700430377,0.11828196428696962,0.6731803700430377,0.2085376656699927,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2023年8月05日开始学习，预计年底之前完成学习,,2023年8月05日开始学习，预计年底之前完成学习,2,0,14,0,0,2.0,2.0,0.0,2.0,0.14285714285714285,0,0.5814801419674724,0.18249186698259742,0.5814801419674724,0.23602799104993005,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,看完目录=学会,,看完目录学会,2,0,4,0,0,2.0,2.0,0.0,2.0,0.5,0,0.7107121797418153,0.06941956939395834,0.7107121797418153,0.21986825086422637,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大家好我是建筑行业的,,大家好我是建筑行业的,1,0,3,0,0,1.0,1.0,0.0,1.0,0.3333333333333333,0,0.6253232184037694,0.2516398334685302,0.6253232184037694,0.12303694812770047,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,事实证明企业的需要一直是在进步的，学习这些还远远不够,,事实证明企业的需要一直是在进步的，学习这些还远远不够,2,0,11,0,0,2.0,2.0,0.0,2.0,0.18181818181818182,-1,0.9124464868282267,0.9124464868282267,0.04003971531446216,0.0475137978573113,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我面试 应聘者的时候，问的数据库问题，基本都不会，我最后随便选了一个看着顺眼的,,我面试应聘者的时候，问的数据库问题，基本都不会，我最后随便选了一个看着顺眼的,2,6,17,0,0,-4.0,2.0,6.0,4.0,0.47058823529411764,0,0.5413084019148365,0.1726930841889225,0.5413084019148365,0.28599851389624087,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好啊 可惜我是学会计的,,好啊可惜我是学会计的,2,0,4,0,0,2.0,2.0,0.0,2.0,0.5,-1,0.9002318000015956,0.9002318000015956,0.042326611160648155,0.05744158883775633,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,区块链技术也要学这个服了,,区块链技术也要学这个服了,1,0,7,0,0,1.0,1.0,0.0,1.0,0.14285714285714285,-1,0.8986908684166391,0.8986908684166391,0.054201808815277086,0.04710732276808385,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,不 hr根本分不清什么是运维 你都要会,,不hr根本分不清什么是运维你都要会,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,0,0.5941732623820488,0.2258523341418607,0.5941732623820488,0.17997440347609042,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,就技术方面，这些已经够了，但是学了暂时也不能够深入体会，等工作用多了后，把它和实际应用融会贯通，那才是学会了,,就技术方面，这些已经够了，但是学了暂时也不能够深入体会，等工作用多了后，把它和实际应用融会贯通，那才是学会了,3,0,30,0,0,3.0,3.0,0.0,3.0,0.1,-1,0.6243227932854462,0.6243227932854462,0.0020214763108571472,0.37365573040369665,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,都别卷了累坏了怎么办？这个饭碗还是给我吧。,,都别卷了累坏了怎么办？这个饭碗还是给我吧。,0,1,10,0,1,-1.0,0.0,1.0,1.0,0.1,-1,0.6677982189863617,0.6677982189863617,0.28531847261996107,0.046883308393677166,负面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,金融专业的来了,,金融专业的来了,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,0,0.6337135668983341,0.1585530460748814,0.6337135668983341,0.2077333870267845,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,C++的学这个有用不,,C的学这个有用不,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,-1,0.471203596718748,0.471203596718748,0.3576727582521621,0.17112364502908972,负面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,老师 你会mysql吗,,老师你会mysql吗,1,0,3,0,0,1.0,1.0,0.0,1.0,0.3333333333333333,0,0.5722000883473697,0.16205997912840428,0.5722000883473697,0.2657399325242261,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,金扬到此一阅，哇哈哈,,金扬到此一阅，哇哈哈,2,0,7,0,0,2.0,2.0,0.0,2.0,0.2857142857142857,1,0.7251838597308953,0.1187341457493342,0.15608199451977056,0.7251838597308953,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,有个问题，为什么黑马啥都会,,有个问题，为什么黑马啥都会,1,2,8,0,0,-1.0,1.0,2.0,1.0,0.375,0,0.7206491267713329,0.09691011558645404,0.7206491267713329,0.18244075764221296,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,c++来了，有用不,,c来了，有用不,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.4133934443675464,0.3057971181997955,0.4133934443675464,0.280809437432658,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,第一遍学习可以看完基础篇先学后面的，等到学完框架再回来看进阶吗,,第一遍学习可以看完基础篇先学后面的，等到学完框架再回来看进阶吗,2,0,17,0,0,2.0,2.0,0.0,2.0,0.11764705882352941,0,0.37099104147134465,0.34839647007994345,0.37099104147134465,0.2806124884487119,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,成功并不难，因为很多人在路上就倒下了。,,成功并不难，因为很多人在路上就倒下了。,2,0,12,0,0,2.0,2.0,0.0,2.0,0.16666666666666666,0,0.41301728134680216,0.20837448732246455,0.41301728134680216,0.3786082313307334,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,只会数据库可以找什么工作,,只会数据库可以找什么工作,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,0,0.38654758032702935,0.2738684650842958,0.38654758032702935,0.33958395458867485,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,7.4展宸冲冲冲,,7.4展宸冲冲冲,2,0,4,0,0,2.0,2.0,0.0,2.0,0.5,1,0.598559357764358,0.13437643998265322,0.2670642022529889,0.598559357764358,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,安理工邓思怡打卡,,安理工邓思怡打卡,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,0,0.5754483617707739,0.06857644919300479,0.5754483617707739,0.35597518903622133,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,数据库系统概论,,数据库系统概论,1,0,2,0,0,1.0,1.0,0.0,1.0,0.5,0,0.5928085202542066,0.08899440612077433,0.5928085202542066,0.3181970736250189,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,找不找到工作我不知道，我知道可以入坟,,找不找到工作我不知道，我知道可以入坟,2,0,11,0,0,2.0,2.0,0.0,2.0,0.18181818181818182,-1,0.9452852975103694,0.9452852975103694,0.020334868840925568,0.034379833648705165,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,各位卷王大家好，今天是2026年3.12,,各位卷王大家好，今天是2026年3.12,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,0,0.6454839915635203,0.10283963169592697,0.6454839915635203,0.25167637674055277,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2026年3月12下午6点大家好,,2026年3月12下午6点大家好,2,0,10,0,0,2.0,2.0,0.0,2.0,0.2,0,0.5414382472936754,0.08254708383073855,0.5414382472936754,0.37601466887558604,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,希望我可以看完吧。。。。。,,希望我可以看完吧。。。。。,2,0,9,0,0,2.0,2.0,0.0,2.0,0.2222222222222222,0,0.5632682490139475,0.15238525071885137,0.5632682490139475,0.2843465002672011,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好熟悉的声音啊涛哥,,好熟悉的声音啊涛哥,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.9094435650523363,0.9094435650523363,0.0484097240998309,0.04214671084783284,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,上面的牛，学这个就是为了删库跑路,,上面的牛，学这个就是为了删库跑路,1,0,10,0,0,1.0,1.0,0.0,1.0,0.1,-1,0.805838378656579,0.805838378656579,0.10436909394615561,0.08979252739726534,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,湖北工业大学离金瑞大一上开卷，压力,,湖北工业大学离金瑞大一上开卷，压力,0,2,8,0,0,-2.0,0.0,2.0,2.0,0.25,0,0.7622549885059738,0.1163656268523843,0.7622549885059738,0.12137938464164195,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,其实实际生产时候用不了这么多东西，就最基础的增删改查就完事了，真要你优化数据库情况太少了,,其实实际生产时候用不了这么多东西，就最基础的增删改查就完事了，真要你优化数据库情况太少了,0,1,23,0,0,-1.0,0.0,1.0,1.0,0.043478260869565216,1,0.4671308846808231,0.4565147777499331,0.0763543375692438,0.4671308846808231,正面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,广西梧州学院24级学长前来内卷,,广西梧州学院24级学长前来内卷,0,1,9,0,0,-1.0,0.0,1.0,1.0,0.1111111111111111,0,0.7446935682008221,0.16441235108231703,0.7446935682008221,0.0908940807168609,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,听不懂了,,听不懂了,1,2,1,0,0,-1.0,1.0,2.0,1.0,3.0,1,0.5920949529969001,0.0032926731592864992,0.40461237384381343,0.5920949529969001,正面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,能顺利安装不，失败几次了,,能顺利安装不，失败几次了,3,1,7,0,0,2.0,3.0,1.0,2.0,0.5714285714285714,-1,0.8425732947770335,0.8425732947770335,0.058669371173732554,0.09875733404923397,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2042年6月31、,,2042年6月31,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,0,0.7354862416734961,0.10491300733820833,0.7354862416734961,0.15960075098829551,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我懂了 高级工程师,,我懂了高级工程师,3,0,3,0,0,3.0,3.0,0.0,3.0,1.0,1,0.4974191630970574,0.1305641844077503,0.3720166524951924,0.4974191630970574,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,看我CSDN主页“天天都要happy哦”，本课程最详细全套MYSQL笔记,,看我CSDN主页天天都要happy哦，本课程最详细全套MYSQL笔记,2,0,16,0,0,2.0,2.0,0.0,2.0,0.125,-1,0.48788432788218233,0.48788432788218233,0.06853452394420842,0.44358114817360933,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,399的话确实不贵，这个能坚持下来就交钱,,399的话确实不贵，这个能坚持下来就交钱,1,0,12,0,0,1.0,1.0,0.0,1.0,0.08333333333333333,-1,0.6517060302755252,0.6517060302755252,0.21080308309028964,0.13749088663418513,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,109个，666,,109个，666,2,0,4,0,0,2.0,2.0,0.0,2.0,0.5,1,0.49127592166303247,0.10605941742495567,0.40266466091201186,0.49127592166303247,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,报ms的，结果报错了，搞成my了,,报ms的，结果报错了，搞成my了,0,1,8,0,0,-1.0,0.0,1.0,1.0,0.125,-1,0.49304696163009015,0.49304696163009015,0.4212603009567354,0.0856927374131746,负面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,系统工程师来卷,,系统工程师来卷,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,0,0.7292187464025931,0.05566464455937889,0.7292187464025931,0.21511660903802804,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,考研复试看这个可以吗,,考研复试看这个可以吗,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.42476594591375283,0.3279327854523273,0.42476594591375283,0.24730126863391994,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,6年了 还是中级程序员,,6年了还是中级程序员,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.6570499664006739,0.6570499664006739,0.21984204222401416,0.12310799137531189,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,"不好理解,知识点,精美动画图例,",,"不好理解,知识点,精美动画图例,",2,0,9,0,0,2.0,2.0,0.0,2.0,0.2222222222222222,0,0.43671071183855037,0.18868309758297613,0.43671071183855037,0.3746061905784735,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,"mysql课程基础,近几届,sql语句的基本函数约束夺宝,事务,成为初级摸鱼说起来市级企业",,"mysql课程基础,近几届,sql语句的基本函数约束夺宝,事务,成为初级摸鱼说起来市级企业",0,2,23,0,0,-2.0,0.0,2.0,2.0,0.08695652173913043,-1,0.8255186036037679,0.8255186036037679,0.08472462361156963,0.08975677278466247,负面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,各位哥哥姐姐好，我今年上三年级了，过来跟哥哥姐姐们一起学习,,各位哥哥姐姐好，我今年上三年级了，过来跟哥哥姐姐们一起学习,1,0,16,0,0,1.0,1.0,0.0,1.0,0.0625,-1,0.6042803087530598,0.6042803087530598,0.13537492586200023,0.26034476538493995,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大家好我是徐俊大,,大家好我是徐俊大,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,0,0.6487240479428792,0.21269972794138534,0.6487240479428792,0.13857622411573542,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我杨子肾就没学不会的课程,,我杨子肾就没学不会的课程,0,3,6,0,0,-3.0,0.0,3.0,3.0,0.5,0,0.5780605604901315,0.38640440122536424,0.5780605604901315,0.035535038284504196,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,sql之巅，有我MySQL便有天,,sql之巅，有我MySQL便有天,1,0,8,0,0,1.0,1.0,0.0,1.0,0.125,-1,0.4990810453949569,0.4990810453949569,0.24397908013853145,0.2569398744665116,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我就是来卷死各位的,,我就是来卷死各位的,0,1,4,0,0,-1.0,0.0,1.0,1.0,0.25,0,0.5965815247607251,0.22300416621106903,0.5965815247607251,0.1804143090282057,中性,中性,0.0,True
