review_label,label_schema,review_reason,partition,bvid,text,pred_label,pred_raw_label,model_confidence,lexicon_score,prob_positive,prob_neutral,prob_negative,pos_cnt,neg_cnt,word_len
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,兄弟们，别卷了，歇会吧！,正面,中性,0.4436446880408321,0.0,0.2896280537652781,0.4436446880408321,0.2667272581938897,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,有点像pink老师的声音,正面,中性,0.4467517768355521,0.0,0.2826352060205648,0.4467517768355521,0.2706130171438831,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,吉尔吉斯斯坦传奇哨兵 上号,负面,中性,0.4490518994649512,0.0,0.1701516580304773,0.4490518994649512,0.3807964425045714,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,70多个人，我的天,负面,中性,0.4504126021035768,0.0,0.1780718250803292,0.4504126021035768,0.371515572816094,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,郑州黑马,正面,中性,0.4504890322273712,0.0,0.423458965978682,0.4504890322273712,0.1260520017939466,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这么晚了57人在卷,负面,中性,0.4522083631272139,0.0,0.1297022409297235,0.4522083631272139,0.4180893959430624,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,基础就够了，后面慢慢练,负面,负面,0.4524924016545872,0.0,0.1008562271577188,0.4466513711876939,0.4524924016545872,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,有三层楼这么高呀,负面,中性,0.4561047322541838,0.0,0.1413593934325805,0.4561047322541838,0.4025358743132355,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,不做实际业务纯纯耍流氓,负面,中性,0.456191141690087,0.0,0.0925288121995506,0.456191141690087,0.4512800461103623,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,越听越像孙悟空,正面,中性,0.457084571299073,0.0,0.4089288027066616,0.457084571299073,0.1339866259942654,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,79个卷皮,负面,中性,0.4571027662433504,0.0,0.1191323548409704,0.4571027662433504,0.4237648789156791,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,还有人,负面,中性,0.4576400578982108,0.0,0.1362466931518007,0.4576400578982108,0.4061132489499884,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,你是孙行者吗？,负面,负面,0.457948535747961,0.0,0.1446300388763092,0.3974214253757297,0.457948535747961,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,63人tmd往死卷呀,负面,中性,0.4587021895602456,0.0,0.1825561098388449,0.4587021895602456,0.3587417006009094,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,声音有点像孙悟空,正面,中性,0.4599815383598368,0.0,0.3935174992759851,0.4599815383598368,0.146500962364178,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,"升入POS西,站在技术",负面,负面,0.4608427250480955,0.0,0.0824724015228813,0.4566848734290232,0.4608427250480955,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,怎么这么多人啊,负面,负面,0.4620225220588357,0.0,0.2018674044032564,0.3361100735379078,0.4620225220588357,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,"科技粉,无目的的直觉需要精通这个",负面,负面,0.4634809382032331,0.0,0.1171153241038193,0.4194037376929475,0.4634809382032331,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这声音咋这么。。,正面,中性,0.4643532055354173,0.0,0.3537680153077026,0.4643532055354173,0.18187877915688,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,25年了，还又80多个人在学,负面,负面,0.4647024725944816,0.0,0.1316019822734291,0.4036955451320893,0.4647024725944816,0,0,10
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,来自远古的声音,负面,中性,0.4676218029280083,0.0,0.102006967456211,0.4676218029280083,0.4303712296157806,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师是孙悟空吗？,负面,负面,0.4676310729481578,0.0,0.3176156869255273,0.2147532401263148,0.4676310729481578,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,讲实话真不贵,负面,中性,0.4676637659279469,0.0,0.2025585698417312,0.4676637659279469,0.3297776642303219,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,有没有已经学完了的 来个体会总结 是不是真的学完了就能做数据库建设和开发,负面,负面,0.4685312921969067,0.0,0.2360933990299293,0.2953753087731641,0.4685312921969067,1,1,15
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑马大学,正面,中性,0.4703471426776074,0.0,0.4044922786753451,0.4703471426776074,0.1251605786470474,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,有人知道这个是黑马哪个老师吗,正面,中性,0.470728242591234,0.0,0.3128521367742372,0.470728242591234,0.2164196206345288,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,《多一句没有》,负面,中性,0.47098667120431,0.0,0.1280481337339977,0.47098667120431,0.4009651950616921,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这个点还有70个人,负面,负面,0.4710265620828979,0.0,0.1418694001260335,0.3871040377910686,0.4710265620828979,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,刚出生来学Java,负面,中性,0.4712763818792279,0.0,0.1635220837032684,0.4712763818792279,0.3652015344175036,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,怎么看起不懂按,负面,中性,0.4726185597215884,0.0,0.1941347003083806,0.4726185597215884,0.333246739970031,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,为什么声音不一样了,负面,中性,0.4726612264670672,0.0,0.1135712615829696,0.4726612264670672,0.4137675119499631,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好多人啊,负面,负面,0.4736934368769198,0.0,0.1528268431709753,0.3734797199521048,0.4736934368769198,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,人好多啊,负面,负面,0.4736934368769198,0.0,0.1528268431709753,0.3734797199521048,0.4736934368769198,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,半夜4点还有40个人看,负面,中性,0.4738368647111572,0.0,0.1351958709160876,0.4738368647111572,0.3909672643727551,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,基础篇 进阶篇 初级的工程师,负面,中性,0.4740093909967767,0.0,0.0526293889851786,0.4740093909967767,0.4733612200180447,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,原来是涛哥,负面,中性,0.4742024170024744,0.0,0.0916779720424293,0.4742024170024744,0.4341196109550962,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑马：悟空,正面,中性,0.474672284502193,0.0,0.4198091463713206,0.474672284502193,0.1055185691264864,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,57人在卷,负面,中性,0.4751578327247727,0.0,0.18879196302506,0.4751578327247727,0.3360502042501673,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大年初二33人在卷,负面,中性,0.4762414545907481,0.0,0.1456954355143222,0.4762414545907481,0.3780631098949297,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑马，我的衣食父母！,正面,正面,0.4765976460038654,0.0,0.4765976460038654,0.3914278786287316,0.131974475367403,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,来来来，学学学,负面,中性,0.4766119934359348,0.0,0.0901164087323813,0.4766119934359348,0.4332715978316838,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,福建话是这么说的,负面,中性,0.476802640257398,0.0,0.1484217458891652,0.476802640257398,0.3747756138534366,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老年人能学不,负面,负面,0.4772191653210203,0.0,0.0608047151279091,0.4619761195510704,0.4772191653210203,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,《牛马程序员》,负面,中性,0.4779447613100367,0.0,0.1074495548322018,0.4779447613100367,0.4146056838577613,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师怎么像是在说相声,正面,正面,0.4783336210937252,0.0,0.4783336210937252,0.3881677962848597,0.133498582621415,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,石头啊这声音石头,负面,负面,0.4787860652310778,0.0,0.3626643159524374,0.1585496188164846,0.4787860652310778,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,前面江软的别走，我江软区块链学院的,负面,负面,0.4789883223272507,0.0,0.1159934275179282,0.4050182501548212,0.4789883223272507,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑马确实很精品,正面,中性,0.4802278087497918,0.0,0.4273341433474684,0.4802278087497918,0.0924380479027397,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,省流：合金弹头但是老弟的头不是,负面,负面,0.4810236015077294,0.0,0.1778936108746465,0.3410827876176241,0.4810236015077294,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,114个卷王,负面,负面,0.4823549339717454,0.0,0.0960039589527161,0.4216411070755383,0.4823549339717454,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大中午的62卷王,负面,中性,0.4825753359334346,0.0,0.2263747051709142,0.4825753359334346,0.2910499588956511,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,过来人告诉我，即使把进阶篇学完还远远不够,负面,中性,0.4839386585437633,0.0,0.0975569995128546,0.4839386585437633,0.418504341943382,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,Deepseek和AI大模型学习都是Python语言开发的，Python前景最好。,负面,中性,0.4843782857324328,0.0,0.0814094832560819,0.4843782857324328,0.4342122310114852,0,0,14
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,王佳俊还在卷,负面,中性,0.4853269237120073,0.0,0.1488100843200375,0.4853269237120073,0.365862991967955,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,102个兄弟,负面,中性,0.4854611575765197,0.0,0.2432288458361562,0.4854611575765197,0.2713099965873239,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大学SQL server2008也学过 mysql也学过,负面,中性,0.4874000250115334,0.0,0.1087904635350777,0.4874000250115334,0.4038095114533889,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,计算机技能高科来卷,负面,负面,0.4875940092391795,0.0,0.0834769135409418,0.4289290772198787,0.4875940092391795,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,马来西亚国立大学大三学生开始卷了,负面,中性,0.4877897655766388,0.0,0.1056701373117691,0.4877897655766388,0.4065400971115919,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大师兄也来讲mysql,负面,负面,0.4885562543114395,0.0,0.0669684702087659,0.4444752754797945,0.4885562543114395,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,小新学Java,负面,中性,0.4886905672762021,0.0,0.2129592512596905,0.4886905672762021,0.2983501814641074,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,Java之父：阿玮,负面,中性,0.4886905672762021,0.0,0.2129592512596905,0.4886905672762021,0.2983501814641074,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,刚高考完，学完Java基础语法来卷,负面,负面,0.4894582199302025,0.0,0.0976478927862264,0.412893887283571,0.4894582199302025,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我要找工作,负面,中性,0.4903928132184602,0.0,0.0325165174803495,0.4903928132184602,0.47709066930119,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,广西科技大学寒假卷王,负面,中性,0.4919248519006757,0.0,0.2264807512063613,0.4919248519006757,0.2815943968929628,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,有ppt下载么,正面,中性,0.4931641452328814,0.0,0.2769287556013439,0.4931641452328814,0.2299070991657746,0,0,4
