partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,省流:打开了，好像又没打开,,省流打开了，好像又没打开,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5181505303205178,0.0,0.48184946967948217,0.5181505303205178,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,你们好卷，两点了还有60个人,,你们好卷，两点了还有60个人,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5181505303205178,0.0,0.48184946967948217,0.5181505303205178,正面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,这波贪了，应该留到春晚的,,这波贪了，应该留到春晚的,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5181505303205178,0.0,0.48184946967948217,0.5181505303205178,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,老师讲的听不懂，还是b站大学牛壁,,老师讲的听不懂，还是b站大学牛壁,0,2,9,0,0,-2.0,0.0,2.0,2.0,0.2222222222222222,1,0.5203120538474324,0.0,0.4796879461525676,0.5203120538474324,正面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这个老师是我见过讲得最好的老师,,这个老师是我见过讲得最好的老师,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5204290820501761,0.0,0.47957091794982387,0.5204290820501761,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,感觉这个比学算法简单,,感觉这个比学算法简单,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,0,0.5220765265618741,0.0,0.5220765265618741,0.4779234734381259,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,孙悟空那个我谢谢你 回不去了 救命,,孙悟空那个我谢谢你回不去了救命,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,1,0.5235728660325004,0.0,0.4764271339674996,0.5235728660325004,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,她突然用手捧起我的头，说亲我的胸，我,,她突然用手捧起我的头，说亲我的胸，我,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5241650483329308,0.0,0.5241650483329308,0.4758349516670693,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,为什么老师这个教的这个在书上没学过,,为什么老师这个教的这个在书上没学过,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5244165952355658,0.0,0.47558340476443417,0.5244165952355658,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,我是放弃哥，都给我点赞,,我是放弃哥，都给我点赞,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,1,0.525662578688969,0.0,0.47433742131103096,0.525662578688969,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,其实学过，已经还给老师了,,其实学过，已经还给老师了,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5263052922380955,0.0,0.5263052922380955,0.4736947077619044,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,一个只有一个月就实习了的大专生来陪你看,,一个只有一个月就实习了的大专生来陪你看,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5267939977034961,0.0,0.5267939977034961,0.47320600229650395,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,最喜欢偷偷搞学习了,,最喜欢偷偷搞学习了,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,1,0.5276011104079968,0.0,0.47239888959200316,0.5276011104079968,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,65个人，要不要这么卷,,65个人，要不要这么卷,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5285008470064931,0.0,0.5285008470064931,0.4714991529935068,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这么厉害，牛哇牛哇,,这么厉害，牛哇牛哇,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,1,0.5288581487987581,0.0,0.47114185120124186,0.5288581487987581,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,已点赞投币,,已点赞投币,4,0,3,0,0,4.0,4.0,0.0,4.0,1.3333333333333333,1,0.5289869649891312,0.0,0.4710130350108688,0.5289869649891312,正面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,哈哈哈哈哈哈！,,哈哈哈哈哈哈！,4,0,3,1,0,4.0,4.0,0.0,4.0,1.3333333333333333,1,0.5289869649891312,0.0,0.4710130350108688,0.5289869649891312,正面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,哈哈哈哈哈哈。,,哈哈哈哈哈哈。,4,0,3,0,0,4.0,4.0,0.0,4.0,1.3333333333333333,1,0.5289869649891312,0.0,0.4710130350108688,0.5289869649891312,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,到底有多牛逼呢,,到底有多牛逼呢,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.5305368612288455,0.0,0.5305368612288455,0.46946313877115453,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,C也是可以连接数据库的,,C也是可以连接数据库的,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.5305368612288455,0.0,0.5305368612288455,0.46946313877115453,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,加油，我要坚持下来,,加油，我要坚持下来,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.5305368612288455,0.0,0.5305368612288455,0.46946313877115453,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,加油，变成人们口中的他,,加油，变成人们口中的他,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.5305368612288455,0.0,0.5305368612288455,0.46946313877115453,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,666   给我卷！！！,,666给我卷！！！,2,0,6,3,0,2.0,2.0,0.0,2.0,0.3333333333333333,1,0.5329189066585036,0.0,0.4670810933414964,0.5329189066585036,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,不要太难就行我怕我学不下去,,不要太难就行我怕我学不下去,1,1,8,0,0,0.0,1.0,1.0,0.0,0.25,0,0.5332891796604122,0.0,0.5332891796604122,0.46671082033958783,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,卧槽？144人？好多人啊,,卧槽？144人？好多人啊,0,0,7,0,2,0.0,0.0,0.0,0.0,0.0,0,0.5335906769538902,0.0,0.5335906769538902,0.4664093230461098,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,c++来了，有用不,,c来了，有用不,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.5361692653221168,0.0,0.5361692653221168,0.4638307346778831,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,月薪呀！会的人越多越不值钱。,,月薪呀！会的人越多越不值钱。,1,1,7,1,0,0.0,1.0,1.0,0.0,0.2857142857142857,1,0.5378135632321359,0.0,0.4621864367678641,0.5378135632321359,正面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,这波贪了，应该到春晚再看,,这波贪了，应该到春晚再看,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5408202534497907,0.0,0.4591797465502093,0.5408202534497907,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,2222计科2班艾道磊在线打卡,,2222计科2班艾道磊在线打卡,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5474795673169401,0.0,0.45252043268305986,0.5474795673169401,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,发型很正确,,发型很正确,2,0,3,0,0,2.5,2.5,0.0,2.5,0.6666666666666666,0,0.5481519381910904,0.0,0.5481519381910904,0.4518480618089096,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,月薪4K，学习到哪合适？,,月薪4K，学习到哪合适？,0,0,8,0,1,0.0,0.0,0.0,0.0,0.0,1,0.5506841373013204,0.0,0.4493158626986796,0.5506841373013204,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,前端主流学习内容不用学习数据库吧,,前端主流学习内容不用学习数据库吧,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5519837216735393,0.0,0.5519837216735393,0.44801627832646074,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,体育生来学mysql了 卷！！！,,体育生来学mysql了卷！！！,0,0,8,3,0,0.0,0.0,0.0,0.0,0.0,1,0.5520769152805797,0.0,0.44792308471942033,0.5520769152805797,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,怎么和pink老师口音一样哈哈,,怎么和pink老师口音一样哈哈,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,1,0.5551689086673947,0.0,0.44483109133260534,0.5551689086673947,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,现在才知道出社会才是人生的开始,,现在才知道出社会才是人生的开始,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5553171143775154,0.0,0.4446828856224846,0.5553171143775154,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,兄弟们留点活路，别这么卷,,兄弟们留点活路，别这么卷,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5554130290426015,0.0,0.4445869709573985,0.5554130290426015,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,刚从阿玮过来，不习惯了,,刚从阿玮过来，不习惯了,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5580466630602234,0.0,0.5580466630602234,0.4419533369397766,中性,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,你知道半夜憋笑有多难吗？！,,你知道半夜憋笑有多难吗？！,0,1,8,1,1,-1.0,0.0,1.0,1.0,0.125,0,0.5582974157528906,0.0,0.5582974157528906,0.44170258424710945,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,我一个学经济的为什么也被拉来看这个,,我一个学经济的为什么也被拉来看这个,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5583744395655308,0.0,0.5583744395655308,0.44162556043446927,中性,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,时间跳跃吧！绯红之王。跳伞00:31,,时间跳跃吧！绯红之王。跳伞0031,0,0,8,1,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,清明你们不去踏青怎么都在卷,,清明你们不去踏青怎么都在卷,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,黑马出品，必属精品！！！,,黑马出品，必属精品！！！,0,0,8,3,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,奋斗三年，我要上江苏海洋大学软件工程,,奋斗三年，我要上江苏海洋大学软件工程,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,波2024年10月15日17:56:33,,波2024年10月15日175633,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,"业务开发,进阶,mysql春促,",,"业务开发,进阶,mysql春促,",0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,盐场小学六年级大象班张满实名开卷,,盐场小学六年级大象班张满实名开卷,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,這個蛋抗雪莉一拳會發生什麼事,,這個蛋抗雪莉一拳會發生什麼事,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,山西工程科技职业大学前来报到,,山西工程科技职业大学前来报到,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,猪八戒猪八戒猪八戒猪八戒猪八戒猪八戒猪八戒猪八戒,,猪八戒猪八戒猪八戒猪八戒猪八戒猪八戒猪八戒猪八戒,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,赣师大源玥仙尊从入门到放弃,,赣师大源玥仙尊从入门到放弃,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1,0.564809921071012,0.0,0.435190078928988,0.564809921071012,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,现在3点了 还有40位大兄弟,,现在3点了还有40位大兄弟,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5651649683702291,0.0,0.5651649683702291,0.4348350316297709,中性,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,看了这么多遍才发现同款的碗,,看了这么多遍才发现同款的碗,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5660415221050965,0.0,0.5660415221050965,0.43395847789490344,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,10天我成为高级人员了,,10天我成为高级人员了,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.5661606351609396,0.0,0.5661606351609396,0.4338393648390604,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,root密码忘了直接sudo哈哈,,root密码忘了直接sudo哈哈,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,1,0.5678484045630823,0.0,0.4321515954369177,0.5678484045630823,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,报ms的，结果报错了，搞成my了,,报ms的，结果报错了，搞成my了,0,1,8,0,0,-1.0,0.0,1.0,1.0,0.125,1,0.5685002892253225,0.0,0.4314997107746775,0.5685002892253225,正面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,大家好，我叫叶李欣,,大家好，我叫叶李欣,1,0,6,0,0,1.0,1.0,0.0,1.0,0.16666666666666666,0,0.5695760055357242,0.0,0.5695760055357242,0.43042399446427576,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,鲜衣怒码少年郎23/8/20打卡！！,,鲜衣怒码少年郎23820打卡！！,0,0,7,2,0,0.0,0.0,0.0,0.0,0.0,1,0.5724107034806094,0.0,0.4275892965193906,0.5724107034806094,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,如果我们的数据库基础很扎实u,,如果我们的数据库基础很扎实u,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5736038351192447,0.0,0.42639616488075527,0.5736038351192447,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,u1s1，这个开头太像电视广告的声音了,,u1s1，这个开头太像电视广告的声音了,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5758482411844293,0.0,0.5758482411844293,0.42415175881557066,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,"所扥,先关内容地城,",,"所扥,先关内容地城,",0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.579313157295633,0.0,0.42068684270436696,0.579313157295633,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,所以这是办学办秃了吗。。。,,所以这是办学办秃了吗。。。,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5794381209152151,0.0,0.5794381209152151,0.42056187908478493,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,双体软件精英成员学院打卡,,双体软件精英成员学院打卡,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5795680717194456,0.0,0.5795680717194456,0.42043192828055437,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,立志成为软硬件全栈工程师打卡,,立志成为软硬件全栈工程师打卡,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5795680717194456,0.0,0.5795680717194456,0.42043192828055437,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,河南牧业经济学院周涵打卡,,河南牧业经济学院周涵打卡,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5795680717194456,0.0,0.5795680717194456,0.42043192828055437,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,原来我已经一名数据库超级工程师了,,原来我已经一名数据库超级工程师了,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5795897570712353,0.0,0.5795897570712353,0.4204102429287647,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,原来我已经是一名工程工程师了dog,,原来我已经是一名工程工程师了dog,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5795897570712353,0.0,0.5795897570712353,0.4204102429287647,中性,正面
