review_label,label_schema,review_reason,partition,bvid,text,pred_label,pred_raw_label,model_confidence,lexicon_score,prob_positive,prob_neutral,prob_negative,pos_cnt,neg_cnt,word_len
1,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,如果看见这个弹幕你明天会非常好运。记住一定要传5个视频。,正面,正面,0.6069295373610312,2.0,0.6069295373610312,0.1378133881212385,0.2552570745177302,2,0,16
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,就技术方面，这些已经够了，但是学了暂时也不能够深入体会，等工作用多了后，把它和实际应用融会贯通，那才是学会了,负面,负面,0.9936282225863368,3.0,0.0063133542732379,5.84231404255374e-05,0.9936282225863368,3,0,30
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,北大青鸟的兄弟们辛苦了,正面,中性,0.3699702139733177,1.0,0.3304559464020241,0.3699702139733177,0.2995738396246581,1,0,5
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,软件系统 最核心的是什么 是数据,正面,负面,0.3932645411766657,1.0,0.2566696663843986,0.3500657924389357,0.3932645411766657,1,0,5
-1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,是不是很贵？,负面,中性,0.5691843144236237,-1.5,0.0764834095008264,0.5691843144236237,0.3543322760755499,0,1,4
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我们在日常生活中 会用到各种各样的软件,正面,负面,0.4053360975277566,1.0,0.2729681767580861,0.3216957257141574,0.4053360975277566,1,0,8
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,怎么大半夜还有42个好兄弟在卷,正面,中性,0.4054184888431905,1.0,0.3320398373769566,0.4054184888431905,0.2625416737798529,1,0,9
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！（博主：Purse Wind）❀,正面,负面,0.747030292855868,2.0,0.2462220627780945,0.0067476443660375,0.747030292855868,2,0,25
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,生活区,BV1Rjc4zJEvz,如果看到这个弹幕，那么你今天会非常幸运，如果是晚上，那么你明天会非常幸运，记住一定要传五个视频,正面,负面,0.7547333042721531,2.0,0.2320001597708812,0.0132665359569656,0.7547333042721531,2,0,25
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大家好我是徐俊大,正面,负面,0.4338449239119732,1.0,0.1795958096456936,0.386559266442333,0.4338449239119732,1,0,4
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑马的课程真的太棒了,正面,负面,0.4393082182902337,1.0,0.1940230843141427,0.3666686973956234,0.4393082182902337,1,0,3
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师你真是什么都会啊,正面,中性,0.4422826959983132,1.0,0.322353498400635,0.4422826959983132,0.2353638056010518,1,0,5
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,真6 好多人,正面,中性,0.581315700660686,1.4,0.3742483755351251,0.581315700660686,0.0444359238041888,1,0,4
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,查看按时间排序，给各位留下了每篇章笔记,正面,负面,0.4499724364996798,1.0,0.3376437750740686,0.2123837884262517,0.4499724364996798,1,0,11
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大家好，我是张开通,正面,负面,0.457426408916563,1.0,0.1272974806078609,0.4152761104755761,0.457426408916563,1,0,5
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好的,正面,正面,0.4694711548580804,1.0,0.4694711548580804,0.3966451764534617,0.1338836686884577,1,0,1
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,阿哈哈哈哈，这一段宣传片，每听到一段词我都能想到我好像在哪听过。。。。。,正面,负面,0.8045469980102032,2.0,0.1702770411263352,0.0251759608634614,0.8045469980102032,2,0,23
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,2025 年的运营也要会 SQL 啦嘻嘻,正面,正面,0.4713983411436239,1.0,0.4713983411436239,0.2543815476738022,0.2742201111825739,1,0,9
1,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,也是零帧起手好吧,正面,中性,0.4752389417013862,1.0,0.3239931090708667,0.4752389417013862,0.200767949227747,1,0,4
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,生活区,BV1Rjc4zJEvz,老弟心里想的肯定是这怎么这怎么还需要等待开封呀？,正面,负面,0.8091451431527149,2.0,0.1500265101000519,0.040828346747233,0.8091451431527149,2,0,11
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,1.5倍刚刚好,正面,中性,0.4770688788868945,1.0,0.3354709259108072,0.4770688788868945,0.1874601952022981,1,0,4
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,96位同学们，你们晚上好啊,正面,负面,0.4820157131154897,1.0,0.2986482888042995,0.2193359980802106,0.4820157131154897,1,0,8
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,数据库系统概论,正面,中性,0.4842730470446605,1.0,0.4640564714648278,0.4842730470446605,0.0516704814905115,1,0,2
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师 你会mysql吗,正面,中性,0.4846034331237491,1.0,0.4408820113583743,0.4846034331237491,0.0745145555178764,1,0,3
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑老师好,正面,正面,0.4858999236998673,1.0,0.4858999236998673,0.3402662826891197,0.1738337936110129,1,0,3
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大家好我是建筑行业的,正面,负面,0.4889034522690345,1.0,0.1800692065547258,0.3310273411762396,0.4889034522690345,1,0,3
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,各位卷王大家好，今天是2026年3.12,正面,负面,0.4904319850414759,1.0,0.2392281908474675,0.2703398241110565,0.4904319850414759,1,0,9
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,2024年6月3日莹莹打卡第一天,正面,中性,0.494681689039148,1.0,0.3328542864225037,0.494681689039148,0.1724640245383482,1,0,9
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我上大学的时候要是有这个就好了,正面,负面,0.499358820879951,1.0,0.24334681577712,0.2572943633429289,0.499358820879951,1,0,8
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好吧！,正面,中性,0.5072755729099868,1.0,0.4624286744979473,0.5072755729099868,0.0302957525920658,1,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,太棒了！,正面,正面,0.5123572068865409,1.0,0.5123572068865409,0.4622174183320817,0.0254253747813774,1,0,2
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,看我CSDN主页“天天都要happy哦”，本课程最详细全套MYSQL笔记,正面,负面,0.8466756656115084,2.0,0.1322236044916278,0.0211007298968637,0.8466756656115084,2,0,16
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,是的，一定多支持黑马，航天机械转行，我也能成为软件黑马,正面,负面,0.8469736912452127,2.0,0.1294383681507728,0.0235879406040143,0.8469736912452127,2,0,15
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师讲的好,正面,负面,0.5143550408819547,1.0,0.3980429256068605,0.0876020335111847,0.5143550408819547,1,0,3
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,不 hr根本分不清什么是运维 你都要会,正面,负面,0.5205946829446172,1.0,0.1532608464171018,0.326144470638281,0.5205946829446172,1,0,9
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,潍坊职业学院吴兆从实名开卷，爱谁谁！,正面,正面,0.5297020165493868,1.0,0.5297020165493868,0.2421861224174656,0.2281118610331474,1,0,11
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好自理,正面,中性,0.5361433262543414,1.0,0.3532626890356928,0.5361433262543414,0.1105939847099658,1,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,张小龙好,正面,中性,0.5361433262543414,1.0,0.3532626890356928,0.5361433262543414,0.1105939847099658,1,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,牛b,正面,中性,0.5404519402439837,1.0,0.3859037447786847,0.5404519402439837,0.0736443149773316,1,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好！,正面,正面,0.544317794931755,1.0,0.544317794931755,0.4127275162629233,0.0429546888053216,1,0,2
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,安理工邓思怡打卡,正面,中性,0.5454365790073974,1.0,0.4132456059374403,0.5454365790073974,0.0413178150551623,1,0,4
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,猴哥好,正面,正面,0.5465092719494773,1.0,0.5465092719494773,0.4099131283840261,0.0435775996664965,1,0,2
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,正面,负面,0.5472995685043854,1.0,0.3548427693082589,0.0978576621873556,0.5472995685043854,2,1,22
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,各位卷王大家好,正面,中性,0.5484841696213526,1.0,0.3228384016488434,0.5484841696213526,0.1286774287298039,1,0,4
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这声音好熟悉,正面,负面,0.5555185960634007,1.0,0.2031857379459662,0.2412956659906331,0.5555185960634007,1,0,3
0,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,会跳舞的蛋,正面,中性,0.5763702234018411,1.0,0.2868782080072284,0.5763702234018411,0.1367515685909305,1,0,3
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,研升专，冲,正面,中性,0.5775144889496039,1.0,0.2425929796818741,0.5775144889496039,0.1798925313685219,1,0,4
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,运维篇学完了能开多少钱,负面,中性,0.5789441545749381,-1.0,0.073654053178392,0.5789441545749381,0.3474017922466698,0,1,6
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,42个好兄弟,正面,中性,0.580611852834313,1.0,0.3066219880927249,0.580611852834313,0.1127661590729619,1,0,4
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我就是来卷死各位的,负面,中性,0.586467673251803,-1.0,0.255266781619534,0.586467673251803,0.158265545128663,0,1,4
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大家好呀,正面,中性,0.5971285827716822,1.0,0.329330547771525,0.5971285827716822,0.0735408694567925,1,0,2
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大家好，开启第二遍，我是卷王,正面,负面,0.6163963505015382,1.0,0.1151726264441276,0.2684310230543341,0.6163963505015382,1,0,8
-1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,程序员活着就是为了卷死程序员,负面,中性,0.6172887204251797,-1.0,0.2903140587412849,0.6172887204251797,0.0923972208335353,0,1,7
-1,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,演技比小鲜肉强,正面,中性,0.6202832666421421,1.0,0.2985336682848746,0.6202832666421421,0.0811830650729833,1,0,4
1,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,好一个偷梁换柱,正面,中性,0.6243008998049104,1.0,0.3110195413826189,0.6243008998049104,0.0646795588124707,1,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,太棒了,正面,中性,0.6275754470113281,1.0,0.3504868376126922,0.6275754470113281,0.0219377153759796,1,0,1
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,爱你们,正面,中性,0.6325986893239111,1.0,0.3216422276290648,0.6325986893239111,0.045759083047024,1,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,70多个人，都在内卷啊,负面,负面,0.6329584150799865,-1.0,0.0780869162918151,0.2889546686281983,0.6329584150799865,0,1,7
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大家好，我是学数学的,正面,负面,0.6425839549367311,1.0,0.0886846714850176,0.2687313735782512,0.6425839549367311,1,0,5
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这饼真好吃,正面,中性,0.6443595292388086,1.0,0.2920891963783844,0.6443595292388086,0.0635512743828069,1,0,3
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,6,正面,中性,0.6467643218501543,1.0,0.3318209904671096,0.6467643218501543,0.0214146876827359,1,0,1
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,54个好兄弟,正面,中性,0.6482920521950374,1.0,0.2549983310720708,0.6482920521950374,0.0967096167328917,1,0,4
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,2042年6月31、,正面,中性,0.65732240868463,1.0,0.2641812115286837,0.65732240868463,0.0784963797866862,1,0,5
0,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,全民制作人，大家好，你是练习时常两年半的个人练习生,正面,负面,0.6831432523355999,1.0,0.2321440123463724,0.0847127353180277,0.6831432523355999,1,0,13
-1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,陈建平不喜欢数据库,正面,中性,0.3616835877957421,0.0,0.3420399174904042,0.3616835877957421,0.2962764947138536,1,1,4
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,为了让事务存储迎请缩影优化所就是一种重要的我形式,负面,中性,0.368002035805704,0.0,0.2986070956734998,0.368002035805704,0.3333908685207961,0,0,12
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,B站不就是用go语言写的,负面,负面,0.3743131724329405,0.0,0.2984575253258154,0.3272293022412439,0.3743131724329405,0,0,8
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这不是可爱的Pink老师吗？,负面,负面,0.3819037220872163,0.0,0.2620850465171206,0.356011231395663,0.3819037220872163,1,1,5
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,已经过亿了,正面,中性,0.382411050355631,0.0,0.3459874041164993,0.382411050355631,0.2716015455278694,0,0,3
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,数据库的那个软件在哪里下载,负面,中性,0.3848001882710521,0.0,0.2388988013271926,0.3848001882710521,0.3763010104017553,0,0,6
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好像每个老师都这么讲,负面,中性,0.3861414641266839,0.0,0.241275145823184,0.3861414641266839,0.3725833900501319,0,0,6
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这个老师把 “的” 读 “哒”,负面,中性,0.3921949084551298,0.0,0.2278324085905932,0.3921949084551298,0.3799726829542769,0,0,5
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,原来我已经一名数据库超级工程师了,正面,中性,0.3954011358471271,0.0,0.3117058717855873,0.3954011358471271,0.2928929923672855,0,0,6
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,不开玩笑 我再听孙悟空讲数据库,负面,负面,0.4089634740541498,0.0,0.2039851244146824,0.3870514015311677,0.4089634740541498,0,0,7
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,众所周知，黑马是万能的,负面,负面,0.4126903562458776,0.0,0.1861895305592104,0.4011201131949118,0.4126903562458776,0,0,4
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,数据库里面的知识以及zenmoxye,正面,中性,0.4142252803098002,0.0,0.3064611511884438,0.4142252803098002,0.2793135685017559,0,0,5
1,"1=正面,0=中性,-1=负面",词典偏正但模型偏负,学习区,BV1Kr4y1i7ru,我觉得  这个  老师  讲的比康师傅  要 好,正面,负面,0.7547915040911005,1.0,0.2081335103362841,0.0370749855726153,0.7547915040911005,1,0,8
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,还在娘胎现在在卷mysql,负面,中性,0.4257615861319724,0.0,0.1697559067184755,0.4257615861319724,0.404482507149552,0,0,7
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,想成为一个合格的程序员要懂得语言语言需要靠拿证,负面,负面,0.4285573425450326,0.0,0.2043061915973575,0.3671364658576098,0.4285573425450326,0,0,10
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师你是干什么工作的,负面,中性,0.4454237468944386,0.0,0.1637849948846388,0.4454237468944386,0.3907912582209226,0,0,3
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,现在才知道出社会才是人生的开始,负面,中性,0.4484702610684374,0.0,0.1398972755549659,0.4484702610684374,0.4116324633765967,0,0,8
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,已经是高手了,负面,负面,0.4489473448875718,0.0,0.219468293422598,0.3315843616898302,0.4489473448875718,0,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这声音六六六,负面,中性,0.4512786183901939,0.0,0.1001609507639033,0.4512786183901939,0.4485604308459027,0,0,2
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,嘿嘿，kali linux 启动，sqlmap启动,负面,负面,0.4512920342610559,0.0,0.1286816651536939,0.4200263005852501,0.4512920342610559,0,0,7
-1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我零基础，但我七天后就要交Mysql作业,负面,中性,0.4523412842950881,0.0,0.1385845145640197,0.4523412842950881,0.409074201140892,0,0,10
0,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,这是魔丸蛋，因为魔丸坚不可摧,负面,负面,0.4526902650357689,0.0,0.1249795479983637,0.4223301869658672,0.4526902650357689,0,0,7
-1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,专科生不是不好找，是根本就找不到了,负面,中性,0.4539299943071821,0.0,0.1601414501535916,0.4539299943071821,0.3859285555392262,0,0,9
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,期待住了：学完我就是天选之子！,正面,正面,0.4547406844652679,0.0,0.4547406844652679,0.4384572439366249,0.1068020715981071,0,0,6
1,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,至少数据库黑马还是能看的,负面,中性,0.4549186753550058,0.0,0.1267103845463792,0.4549186753550058,0.4183709400986148,0,0,6
0,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我就是新疆的！,正面,中性,0.4572086975938145,0.0,0.4201854980846196,0.4572086975938145,0.1226058043215659,0,0,3
