partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label,manual_label,manual_override
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,数据库的那个软件在哪里下载,,数据库的那个软件在哪里下载,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3848001882710521,0.3763010104017553,0.3848001882710521,0.2388988013271926,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好像每个老师都这么讲,,好像每个老师都这么讲,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.38614146412668393,0.37258339005013197,0.38614146412668393,0.24127514582318407,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,班长起立，老师好,,班长起立，老师好,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,1,0.3861548986224766,0.33540517033146333,0.27843993104606013,0.3861548986224766,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这个老师把 “的” 读 “哒”,,这个老师把的读哒,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.39219490845512983,0.37997268295427694,0.39219490845512983,0.2278324085905932,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,软件系统 最核心的是什么 是数据,,软件系统最核心的是什么是数据,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.3932645411766657,0.3932645411766657,0.35006579243893576,0.2566696663843986,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,原来我已经一名数据库超级工程师了,,原来我已经一名数据库超级工程师了,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.39540113584712716,0.2928929923672855,0.39540113584712716,0.3117058717855873,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我们在日常生活中 会用到各种各样的软件,,我们在日常生活中会用到各种各样的软件,1,0,8,0,0,1.0,1.0,0.0,1.0,0.125,-1,0.4053360975277566,0.4053360975277566,0.3216957257141574,0.2729681767580861,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,怎么大半夜还有42个好兄弟在卷,,怎么大半夜还有42个好兄弟在卷,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,0,0.40541848884319054,0.2625416737798529,0.40541848884319054,0.33203983737695664,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,不开玩笑 我再听孙悟空讲数据库,,不开玩笑我再听孙悟空讲数据库,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.40896347405414984,0.40896347405414984,0.38705140153116774,0.20398512441468247,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,众所周知，黑马是万能的,,众所周知，黑马是万能的,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.41269035624587763,0.41269035624587763,0.4011201131949118,0.18618953055921048,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,数据库里面的知识以及zenmoxye,,数据库里面的知识以及zenmoxye,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4142252803098002,0.2793135685017559,0.4142252803098002,0.3064611511884438,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,bilibili职业技术学院研究生院计算机应用技术专业路过,,bilibili职业技术学院研究生院计算机应用技术专业路过,2,0,10,0,0,2.0,2.0,0.0,2.0,0.2,0,0.4156013879170439,0.3541269202434258,0.4156013879170439,0.2302716918395304,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,立马上岗的笑死我了,,立马上岗的笑死我了,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,0,0.41661528456097235,0.1685800489110384,0.41661528456097235,0.41480466652798936,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,就可以毕业了,,就可以毕业了,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,1,0.4233297873230129,0.18109679115132024,0.3955734215256668,0.4233297873230129,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,还在娘胎现在在卷mysql,,还在娘胎现在在卷mysql,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.42576158613197246,0.404482507149552,0.42576158613197246,0.16975590671847557,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,想成为一个合格的程序员要懂得语言语言需要靠拿证,,想成为一个合格的程序员要懂得语言语言需要靠拿证,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.42855734254503264,0.42855734254503264,0.3671364658576098,0.20430619159735752,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大家好我是徐俊大,,大家好我是徐俊大,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,-1,0.43384492391197327,0.43384492391197327,0.386559266442333,0.17959580964569366,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,一句猴哥笑死我，果然网友从不让我失望,,一句猴哥笑死我，果然网友从不让我失望,1,2,10,0,0,-1.0,1.0,2.0,1.0,0.3,1,0.43415676955058097,0.13633670839146345,0.42950652205795553,0.43415676955058097,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,高级炊事员,,高级炊事员,2,0,2,0,0,2.0,2.0,0.0,2.0,1.0,1,0.4369098868844038,0.2218554257716934,0.34123468734390283,0.4369098868844038,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,黑马的课程真的太棒了,,黑马的课程真的太棒了,1,0,3,0,0,1.0,1.0,0.0,1.0,0.3333333333333333,-1,0.43930821829023375,0.43930821829023375,0.36666869739562347,0.19402308431414278,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,老师你真是什么都会啊,,老师你真是什么都会啊,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,0,0.44228269599831327,0.23536380560105183,0.44228269599831327,0.322353498400635,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,老师你是干什么工作的,,老师你是干什么工作的,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4454237468944386,0.39079125822092264,0.4454237468944386,0.1637849948846388,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,ppt牛逼,,ppt牛逼,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,1,0.4461931256745725,0.4439304683049575,0.10987640602046993,0.4461931256745725,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,只会数据库可以找什么工作,,只会数据库可以找什么工作,2,0,6,0,0,2.0,2.0,0.0,2.0,0.3333333333333333,1,0.44631542548867,0.27247633138220856,0.28120824312912135,0.44631542548867,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,数据库中的语句就是以中要需缴纳亏啊你的,,数据库中的语句就是以中要需缴纳亏啊你的,0,1,8,0,0,-1.0,0.0,1.0,1.0,0.125,1,0.44664749549050403,0.2407548608426381,0.31259764366685777,0.44664749549050403,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,现在才知道出社会才是人生的开始,,现在才知道出社会才是人生的开始,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4484702610684374,0.41163246337659676,0.4484702610684374,0.1398972755549659,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,已经是高手了,,已经是高手了,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4489473448875718,0.4489473448875718,0.33158436168983024,0.21946829342259805,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,java牛逼,,java牛逼,2,0,3,0,0,2.0,2.0,0.0,2.0,0.6666666666666666,-1,0.44942548395715176,0.44942548395715176,0.11233934985103282,0.4382351661918154,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,查看按时间排序，给各位留下了每篇章笔记,,查看按时间排序，给各位留下了每篇章笔记,1,0,11,0,0,1.0,1.0,0.0,1.0,0.09090909090909091,-1,0.4499724364996798,0.4499724364996798,0.21238378842625175,0.3376437750740686,负面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这声音六六六,,这声音六六六,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45127861839019395,0.4485604308459027,0.45127861839019395,0.10016095076390336,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,嘿嘿，kali linux 启动，sqlmap启动,,嘿嘿，kalilinux启动，sqlmap启动,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4512920342610559,0.4512920342610559,0.42002630058525015,0.12868166515369395,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我零基础，但我七天后就要交Mysql作业,,我零基础，但我七天后就要交Mysql作业,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45234128429508813,0.409074201140892,0.45234128429508813,0.13858451456401977,中性,负面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,这是魔丸蛋，因为魔丸坚不可摧,,这是魔丸蛋，因为魔丸坚不可摧,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4526902650357689,0.4526902650357689,0.42233018696586727,0.12497954799836378,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,专科生不是不好找，是根本就找不到了,,专科生不是不好找，是根本就找不到了,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4539299943071821,0.3859285555392262,0.4539299943071821,0.16014145015359169,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,期待住了：学完我就是天选之子！,,期待住了学完我就是天选之子！,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,1,0.4547406844652679,0.10680207159810719,0.4384572439366249,0.4547406844652679,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,至少数据库黑马还是能看的,,至少数据库黑马还是能看的,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45491867535500585,0.41837094009861486,0.45491867535500585,0.12671038454637923,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我听到了猴哥的声音，然后打开了弹幕,,我听到了猴哥的声音，然后打开了弹幕,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.45651407237706004,0.45651407237706004,0.39920995898316997,0.14427596863977,负面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2023年8月05日开始学习，预计年底之前完成学习,,2023年8月05日开始学习，预计年底之前完成学习,2,0,14,0,0,2.0,2.0,0.0,2.0,0.14285714285714285,0,0.45710386939890324,0.2987532415478198,0.45710386939890324,0.244142889053277,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我就是新疆的！,,我就是新疆的！,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0,0.4572086975938145,0.1226058043215659,0.4572086975938145,0.4201854980846196,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大家好，我是张开通,,大家好，我是张开通,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.457426408916563,0.457426408916563,0.4152761104755761,0.12729748060786097,负面,正面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,省流：合金弹头但是老弟的头不是,,省流合金弹头但是老弟的头不是,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.45790800183328345,0.45790800183328345,0.37588657184894003,0.1662054263177766,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,94个人机兵都在第一集这里,,94个人机兵都在第一集这里,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.45839382910291554,0.4022029015391501,0.45839382910291554,0.1394032693579344,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,数据库是软件数据的核心,,数据库是软件数据的核心,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.45934091542872785,0.45934091542872785,0.31934115605484287,0.22131792851642912,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,要做网站，所以来的,,要做网站，所以来的,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.46096720042845085,0.3989095277507514,0.46096720042845085,0.1401232718207977,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,推荐算法，也要来学数据库,,推荐算法，也要来学数据库,2,0,7,0,0,2.0,2.0,0.0,2.0,0.2857142857142857,1,0.4619560262520972,0.44683082887888426,0.09121314486901866,0.4619560262520972,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,黑马出品，必属精品！,,黑马出品，必属精品！,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0,0.4620215457413237,0.10944680726592045,0.4620215457413237,0.42853164699275575,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,看你从事什么样的工作，然后你再决定学到什么样的难度,,看你从事什么样的工作，然后你再决定学到什么样的难度,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4621108812683824,0.4621108812683824,0.39041661033247793,0.14747250839913958,负面,负面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,柿子之争，素来如此,,柿子之争，素来如此,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4621117111091021,0.42376311199950395,0.4621117111091021,0.11412517689139405,中性,负面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,世子之争，素来如此,,世子之争，素来如此,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4621117111091021,0.42376311199950395,0.4621117111091021,0.11412517689139405,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,奋斗三年，我要上江苏海洋大学软件工程,,奋斗三年，我要上江苏海洋大学软件工程,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.46241355383837557,0.46241355383837557,0.424397578233292,0.1131888679283325,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大数据的,,大数据的,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.46352207845637683,0.46352207845637683,0.3621975777322464,0.17428034381137675,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,厦门市第三中学校来初一14班叶某某不实名开j,,厦门市第三中学校来初一14班叶某某不实名开j,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.464512287500582,0.464512287500582,0.40815181613677026,0.12733589636264767,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我面试 应聘者的时候，问的数据库问题，基本都不会，我最后随便选了一个看着顺眼的,,我面试应聘者的时候，问的数据库问题，基本都不会，我最后随便选了一个看着顺眼的,2,6,17,0,0,-4.0,2.0,6.0,4.0,0.47058823529411764,0,0.4651986392346846,0.4520488186511986,0.4651986392346846,0.08275254211411676,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,牛逼,,牛逼,2,0,2,0,0,2.0,2.0,0.0,2.0,1.0,-1,0.4655264666113355,0.4655264666113355,0.10280082011211471,0.43167271327654977,负面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大模型时代？,,大模型时代？,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.46864390935419853,0.46864390935419853,0.4438942598061432,0.08746183083965825,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,建国去哪？,,建国去哪？,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.46864390935419853,0.46864390935419853,0.4438942598061432,0.08746183083965825,负面,负面,,False
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639986,458094,7604,125299,10730,1422,我怎么感觉他有点像乒乓球啊？,,我怎么感觉他有点像乒乓球啊？,0,0,5,0,1,0.0,0.0,0.0,0.0,0.0,0,0.46885068391137125,0.4546787133181239,0.46885068391137125,0.07647060277050488,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,C++的学这个有用不,,C的学这个有用不,2,0,5,0,0,2.0,2.0,0.0,2.0,0.4,0,0.46898822179867244,0.3530367320253669,0.46898822179867244,0.17797504617596058,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2023-10-31  mysql，启动!,,20231031mysql，启动!,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0,0.46914508034314767,0.29577765354276614,0.46914508034314767,0.23507726611408628,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这是猴哥的真人？,,这是猴哥的真人？,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.469372932320656,0.469372932320656,0.35915745413457945,0.17146961354476453,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好的,,好的,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,1,0.46947115485808044,0.13388366868845777,0.39664517645346176,0.46947115485808044,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,"升入POS西,站在技术",,"升入POS西,站在技术",0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4696204579964134,0.4696204579964134,0.46737904150491444,0.06300050049867226,负面,负面,,False
